"grappe","menage","score_fies","pluriactif","a_elevage","revenu_agri","a_vendu","irrig","coop","temps_marche","hhweight","region","hhsize","hage","hgender","milieu_rural","educ_primaire","log_pcexp","producteur","log_revenu","log_temps_marche"
432,10,1,0,0,0,0,NA,NA,180,331.850555419922,7,3,57,1,1,0,12.6970465526701,0,0,5.19849703126583
432,11,1,0,0,0,0,NA,NA,180,331.850555419922,7,6,57,1,1,0,11.9707867278418,0,0,5.19849703126583
432,12,1,0,0,0,0,NA,NA,180,331.850555419922,7,4,52,2,1,0,12.3753486049524,0,0,5.19849703126583
432,19,1,0,0,0,0,NA,NA,180,1086.42150878906,7,6,41,1,1,0,12.2979500223892,0,0,5.19849703126583
434,1,6,0,0,0,0,0,1,Inf,1644.74328613281,7,6,53,1,0,0,12.8472336930611,0,0,Inf
434,2,7,0,0,0,0,0,1,Inf,1644.74328613281,7,4,37,1,0,1,13.0792414744962,0,0,Inf
434,3,4,0,0,0,0,0,1,Inf,1644.74328613281,7,5,32,1,0,0,12.5100471706776,0,0,Inf
434,4,4,0,0,0,0,0,1,Inf,1644.74328613281,7,5,38,1,0,0,12.4397950430117,0,0,Inf
434,5,1,0,0,0,0,0,1,Inf,1644.74328613281,7,2,50,1,0,0,12.8918013615754,0,0,Inf
434,6,4,0,0,0,0,0,1,Inf,1644.74328613281,7,3,37,1,0,1,11.9801240896476,0,0,Inf
434,7,0,0,0,0,0,0,1,Inf,1644.74328613281,7,5,68,1,0,0,13.5334513144063,0,0,Inf
434,8,2,1,1,0,0,0,1,Inf,1644.74328613281,7,8,44,1,0,0,12.9659007040619,1,0,Inf
434,9,3,0,0,0,0,0,1,Inf,1644.74328613281,7,3,60,1,0,0,13.2285747185075,0,0,Inf
434,10,2,0,0,0,0,0,1,Inf,1644.74328613281,7,12,58,1,0,0,12.4526516170605,0,0,Inf
434,11,3,0,0,0,0,0,1,Inf,1644.74328613281,7,4,37,1,0,0,12.5607213192192,0,0,Inf
434,12,3,0,0,0,0,0,1,Inf,1644.74328613281,7,4,37,1,0,0,12.401716330414,0,0,Inf
436,1,4,0,0,0,0,0,0,Inf,444.775665283203,7,7,38,1,0,1,12.2869084040404,0,0,Inf
436,2,0,0,0,0,0,0,0,Inf,444.775665283203,7,3,41,1,0,0,13.4192193655156,0,0,Inf
436,3,3,0,0,0,0,0,0,Inf,444.775665283203,7,1,87,2,0,0,13.0745855412829,0,0,Inf
436,4,4,0,0,0,0,0,0,Inf,444.775665283203,7,5,53,2,0,0,12.7809875000648,0,0,Inf
436,5,1,0,0,0,0,0,0,Inf,444.775665283203,7,7,47,1,0,1,13.1128484411282,0,0,Inf
436,6,2,0,0,0,0,0,0,Inf,444.775665283203,7,6,69,1,0,1,12.8501916453157,0,0,Inf
436,7,1,0,0,0,0,0,0,Inf,444.775665283203,7,8,71,1,0,1,12.425802501812,0,0,Inf
436,8,1,0,0,0,0,0,0,Inf,444.775665283203,7,5,44,1,0,1,12.0881968125995,0,0,Inf
436,9,1,0,0,0,0,0,0,Inf,444.775665283203,7,5,84,1,0,0,13.1998145761714,0,0,Inf
436,10,4,0,0,0,0,0,0,Inf,444.775665283203,7,7,58,1,0,1,12.191887431297,0,0,Inf
436,11,1,0,0,0,0,0,0,Inf,444.775665283203,7,5,43,1,0,1,12.5773507086271,0,0,Inf
436,12,1,0,0,0,0,0,0,Inf,444.775665283203,7,4,62,1,0,1,12.3755525954975,0,0,Inf
438,1,5,1,1,60000,1,1,0,120,905.98828125,7,6,34,1,1,1,13.0021122673063,1,11.002116507732,4.79579054559674
438,2,5,1,1,55000,1,1,0,120,905.98828125,7,3,71,1,1,0,13.3760372006781,1,10.9151066458675,4.79579054559674
438,3,6,1,1,30000,1,1,0,120,905.98828125,7,7,37,1,1,0,12.511523453874,1,10.3089859934221,4.79579054559674
438,4,3,1,1,54000,1,1,0,120,905.98828125,7,8,73,1,1,0,13.0486854858296,1,10.8967578438935,4.79579054559674
438,5,6,1,1,192000,1,1,0,120,905.98828125,7,11,43,1,1,1,11.3169986816341,1,12.1652558593297,4.79579054559674
438,6,4,1,1,0,0,1,0,120,905.98828125,7,5,54,2,1,0,12.2097495493018,1,0,4.79579054559674
438,7,3,1,1,0,0,1,0,120,905.98828125,7,7,38,1,1,0,12.1399799172381,1,0,4.79579054559674
438,8,4,1,1,0,0,1,0,120,905.98828125,7,3,27,1,1,0,12.4558048766164,1,0,4.79579054559674
438,9,0,1,1,32000,1,1,0,120,905.98828125,7,7,44,1,1,0,12.4202542205329,1,10.3735224312936,4.79579054559674
438,10,0,0,0,0,0,1,0,120,905.98828125,7,1,63,2,1,0,12.9148984589479,0,0,4.79579054559674
438,11,3,1,1,60000,1,1,0,120,905.98828125,7,4,21,2,1,0,12.5324770722996,1,11.002116507732,4.79579054559674
438,12,8,1,1,1e+05,1,1,0,120,905.98828125,7,9,40,1,1,0,12.5296230257306,1,11.5129354649202,4.79579054559674
440,1,1,0,0,0,0,NA,NA,20,262.213043212891,8,3,29,1,0,1,14.2820673160691,0,0,3.04452243772342
440,2,0,0,0,0,0,NA,NA,20,262.213043212891,8,3,53,1,0,1,14.7419280407722,0,0,3.04452243772342
440,3,1,0,0,0,0,NA,NA,20,262.213043212891,8,2,65,1,0,0,14.1582468841463,0,0,3.04452243772342
440,4,6,0,0,0,0,NA,NA,20,262.213043212891,8,5,40,1,0,1,13.3019564235296,0,0,3.04452243772342
440,7,0,0,0,0,0,NA,NA,20,262.213043212891,8,4,59,1,0,1,14.7113335474022,0,0,3.04452243772342
440,8,1,0,0,0,0,NA,NA,20,262.213043212891,8,2,66,1,0,1,15.2272990396495,0,0,3.04452243772342
440,9,0,0,0,0,0,NA,NA,20,262.213043212891,8,2,53,2,0,1,15.253531007303,0,0,3.04452243772342
440,10,0,0,0,0,0,NA,NA,20,262.213043212891,8,12,60,1,0,1,14.2648583319559,0,0,3.04452243772342
440,17,1,0,0,0,0,NA,NA,20,370.825256347656,8,5,62,2,0,1,14.6314106262041,0,0,3.04452243772342
440,20,1,0,0,0,0,NA,NA,20,370.825256347656,8,5,50,2,0,1,14.1521707233543,0,0,3.04452243772342
440,22,0,0,0,0,0,NA,NA,20,370.825256347656,8,5,64,1,0,1,14.7552527422642,0,0,3.04452243772342
440,26,4,0,0,0,0,NA,NA,20,370.825256347656,8,5,66,1,0,1,13.3533903725564,0,0,3.04452243772342
442,1,4,0,0,0,0,NA,NA,30,309.579803466797,8,2,53,1,0,0,14.0664643934616,0,0,3.43398720448515
442,2,4,0,0,0,0,NA,NA,30,309.579803466797,8,2,27,2,0,1,13.2610468036073,0,0,3.43398720448515
442,3,1,0,0,0,0,NA,NA,30,309.579803466797,8,4,39,1,0,1,13.8836588061907,0,0,3.43398720448515
442,4,3,0,0,0,0,NA,NA,30,309.579803466797,8,4,35,1,0,0,13.1197789782198,0,0,3.43398720448515
442,5,1,0,0,0,0,NA,NA,30,309.579803466797,8,3,63,1,0,1,14.6482765184782,0,0,3.43398720448515
442,11,9,0,0,0,0,NA,NA,30,309.579803466797,8,5,31,1,0,1,13.1801482061166,0,0,3.43398720448515
442,22,8,0,0,0,0,NA,NA,30,414.061004638672,8,5,67,1,0,0,12.0463418293063,0,0,3.43398720448515
442,24,4,0,0,0,0,NA,NA,30,414.061004638672,8,6,46,1,0,0,13.1239457497925,0,0,3.43398720448515
442,25,5,0,0,0,0,NA,NA,30,414.061004638672,8,7,60,1,0,0,13.1910598049561,0,0,3.43398720448515
442,28,9,0,0,0,0,NA,NA,30,414.061004638672,8,5,55,2,0,0,12.861065656477,0,0,3.43398720448515
444,1,1,0,0,0,0,NA,NA,30,284.287384033203,8,7,48,1,0,1,13.8139761313336,0,0,3.43398720448515
444,4,3,0,0,0,0,NA,NA,30,284.287384033203,8,5,46,1,0,1,13.3295114809085,0,0,3.43398720448515
444,5,1,0,0,0,0,NA,NA,30,284.287384033203,8,3,55,2,0,1,14.7183382687063,0,0,3.43398720448515
444,6,1,0,0,0,0,NA,NA,30,284.287384033203,8,9,50,1,0,1,13.9331735864201,0,0,3.43398720448515
444,8,6,0,0,0,0,NA,NA,30,284.287384033203,8,6,31,1,0,1,12.8998928027155,0,0,3.43398720448515
444,12,1,0,0,0,0,NA,NA,30,284.287384033203,8,3,76,1,0,1,14.7317669892502,0,0,3.43398720448515
444,16,8,0,0,0,0,NA,NA,30,284.287384033203,8,13,51,1,0,1,12.8579295416007,0,0,3.43398720448515
444,19,0,0,0,0,0,NA,NA,30,445.069183349609,8,3,29,2,0,1,14.2220648227259,0,0,3.43398720448515
444,22,3,0,0,0,0,NA,NA,30,445.069183349609,8,7,43,1,0,0,13.3174756991435,0,0,3.43398720448515
444,25,2,0,0,0,0,NA,NA,30,445.069183349609,8,9,46,1,0,0,12.8339787248676,0,0,3.43398720448515
446,2,8,0,0,0,0,NA,NA,30,279.058074951172,8,6,61,1,0,1,13.2541161579858,0,0,3.43398720448515
446,3,1,0,0,0,0,NA,NA,30,279.058074951172,8,4,39,1,0,0,13.9180298035344,0,0,3.43398720448515
446,4,0,0,0,0,0,NA,NA,30,279.058074951172,8,4,32,1,0,1,14.2286289713422,0,0,3.43398720448515
446,5,1,0,0,0,0,NA,NA,30,279.058074951172,8,8,35,1,0,1,13.1961648025773,0,0,3.43398720448515
446,7,1,0,0,0,0,NA,NA,30,279.058074951172,8,5,43,1,0,1,13.8298380524696,0,0,3.43398720448515
446,8,1,0,0,0,0,NA,NA,30,279.058074951172,8,2,50,2,0,1,13.9521266878907,0,0,3.43398720448515
446,11,8,0,0,0,0,NA,NA,30,279.058074951172,8,7,45,2,0,1,12.6727066390812,0,0,3.43398720448515
446,19,1,0,0,0,0,NA,NA,30,330.185943603516,8,3,59,2,0,1,14.2741048949338,0,0,3.43398720448515
446,20,0,0,0,0,0,NA,NA,30,330.185943603516,8,4,23,1,0,1,13.8742470454352,0,0,3.43398720448515
446,21,9,0,0,0,0,NA,NA,30,330.185943603516,8,3,25,2,0,1,12.9007295452654,0,0,3.43398720448515
446,24,1,0,0,0,0,NA,NA,30,330.185943603516,8,6,40,1,0,1,14.6235669821263,0,0,3.43398720448515
446,27,9,0,0,0,0,NA,NA,30,330.185943603516,8,5,45,2,0,1,13.69409969971,0,0,3.43398720448515
448,1,4,0,0,0,0,NA,NA,Inf,211.783462524414,8,6,57,1,0,1,12.8933266359312,0,0,Inf
448,3,0,0,0,0,0,NA,NA,Inf,211.783462524414,8,5,42,1,0,1,13.8152145141476,0,0,Inf
448,5,0,0,0,0,0,NA,NA,Inf,211.783462524414,8,6,67,1,0,0,13.7248060059552,0,0,Inf
448,6,1,0,0,0,0,NA,NA,Inf,211.783462524414,8,2,52,2,0,0,13.7835163456426,0,0,Inf
448,8,4,0,0,0,0,NA,NA,Inf,211.783462524414,8,6,43,1,0,1,13.1819759578679,0,0,Inf
448,9,3,0,0,0,0,NA,NA,Inf,211.783462524414,8,6,76,1,0,1,14.3132534497772,0,0,Inf
448,12,0,0,0,0,0,NA,NA,Inf,211.783462524414,8,11,56,1,0,1,14.3523247103562,0,0,Inf
448,13,5,0,0,0,0,NA,NA,Inf,211.783462524414,8,6,47,1,0,1,13.234632126177,0,0,Inf
448,16,1,0,0,0,0,NA,NA,Inf,211.783462524414,8,4,80,2,0,0,14.0036373152615,0,0,Inf
448,17,4,0,0,0,0,NA,NA,Inf,489.960632324219,8,1,36,2,0,1,14.3225855067344,0,0,Inf
448,26,3,0,0,0,0,NA,NA,Inf,489.960632324219,8,1,34,2,0,1,14.6188550753801,0,0,Inf
450,1,1,0,0,0,0,1,0,15,324.161499023438,8,4,31,1,0,1,13.821972819998,0,0,2.77258872223978
450,2,1,0,0,0,0,1,0,15,324.161499023438,8,5,60,1,0,0,13.2317326721594,0,0,2.77258872223978
450,3,7,0,0,0,0,1,0,15,324.161499023438,8,9,32,2,0,1,12.390534358472,0,0,2.77258872223978
450,4,5,0,0,0,0,1,0,15,324.161499023438,8,3,39,1,0,1,13.8046850480036,0,0,2.77258872223978
450,5,5,0,0,0,0,1,0,15,324.161499023438,8,7,52,1,0,0,12.8822796480742,0,0,2.77258872223978
450,7,2,0,0,0,0,1,0,15,324.161499023438,8,5,35,1,0,1,13.3008379607421,0,0,2.77258872223978
450,8,3,0,0,0,0,1,0,15,324.161499023438,8,8,48,2,0,0,12.6645369047247,0,0,2.77258872223978
450,9,7,0,0,0,0,1,0,15,324.161499023438,8,5,39,1,0,1,12.6391059027048,0,0,2.77258872223978
450,11,5,0,0,0,0,1,0,15,324.161499023438,8,6,67,1,0,1,13.9834772837361,0,0,2.77258872223978
450,13,5,0,0,0,0,1,0,15,324.161499023438,8,4,46,1,0,1,13.332570209042,0,0,2.77258872223978
450,15,1,0,0,0,0,1,0,15,324.161499023438,8,10,51,2,0,0,13.574662849462,0,0,2.77258872223978
450,16,6,0,0,0,0,1,0,15,324.161499023438,8,5,29,1,0,1,12.9599981125701,0,0,2.77258872223978
452,2,1,0,0,0,0,1,0,15,304.777526855469,8,5,28,2,0,0,12.6856074661316,0,0,2.77258872223978
452,3,2,0,0,0,0,1,0,15,304.777526855469,8,6,36,1,0,1,12.8018371250967,0,0,2.77258872223978
452,4,1,0,0,0,0,1,0,15,304.777526855469,8,2,42,1,0,0,14.3858059722798,0,0,2.77258872223978
452,5,2,0,0,0,0,1,0,15,304.777526855469,8,12,56,1,0,0,12.1895717038539,0,0,2.77258872223978
452,6,2,0,0,0,0,1,0,15,304.777526855469,8,4,31,1,0,0,12.8269783801229,0,0,2.77258872223978
452,7,1,0,0,3000,1,1,0,15,304.777526855469,8,3,58,2,0,1,13.4229633101164,0,8.00670084544037,2.77258872223978
452,8,6,1,1,0,0,1,0,15,304.777526855469,8,5,35,1,0,0,12.2054748887842,1,0,2.77258872223978
452,9,4,0,0,0,0,1,0,15,304.777526855469,8,5,38,1,0,0,12.2802505203746,0,0,2.77258872223978
452,10,0,0,0,0,0,1,0,15,304.777526855469,8,13,54,1,0,1,12.4268825384806,0,0,2.77258872223978
452,11,2,0,0,0,0,1,0,15,304.777526855469,8,7,54,1,0,1,12.7157356875098,0,0,2.77258872223978
452,12,0,0,0,0,0,1,0,15,304.777526855469,8,6,38,1,0,1,13.5336889460846,0,0,2.77258872223978
452,17,1,0,0,0,0,1,0,15,1023.82043457031,8,4,31,1,0,1,13.7931235151915,0,0,2.77258872223978
454,1,5,0,0,0,0,NA,NA,1,258.116638183594,8,4,75,2,0,0,12.7044646980647,0,0,0.693147180559945
454,3,0,0,0,0,0,NA,NA,1,258.116638183594,8,2,46,2,0,0,13.5934322203584,0,0,0.693147180559945
454,4,1,0,0,0,0,NA,NA,1,258.116638183594,8,5,40,1,0,0,12.2677956345087,0,0,0.693147180559945
454,5,1,0,0,0,0,NA,NA,1,258.116638183594,8,8,54,1,0,1,13.6066689322984,0,0,0.693147180559945
454,6,0,0,0,0,0,NA,NA,1,258.116638183594,8,5,68,1,0,0,13.0352378120773,0,0,0.693147180559945
454,7,0,0,0,0,0,NA,NA,1,258.116638183594,8,5,34,1,0,1,13.2943947758186,0,0,0.693147180559945
454,8,0,0,0,0,0,NA,NA,1,258.116638183594,8,9,76,2,0,1,14.2098063542304,0,0,0.693147180559945
454,10,5,0,0,0,0,NA,NA,1,258.116638183594,8,3,55,1,0,1,13.3697013684609,0,0,0.693147180559945
454,17,4,0,0,0,0,NA,NA,1,367.45751953125,8,4,66,2,0,0,13.343303502958,0,0,0.693147180559945
454,21,1,0,0,0,0,NA,NA,1,367.45751953125,8,4,60,1,0,1,14.1879814612538,0,0,0.693147180559945
454,26,0,0,0,0,0,NA,NA,1,367.45751953125,8,5,53,1,0,0,13.0268873901047,0,0,0.693147180559945
454,27,7,0,0,0,0,NA,NA,1,367.45751953125,8,4,55,2,0,1,12.783288619661,0,0,0.693147180559945
456,2,4,0,0,0,0,NA,NA,30,321.199096679688,8,2,27,2,0,0,13.9201788590969,0,0,3.43398720448515
456,3,0,0,0,0,0,NA,NA,30,321.199096679688,8,5,28,1,0,0,13.2724103987308,0,0,3.43398720448515
456,4,5,0,0,0,0,NA,NA,30,321.199096679688,8,7,52,1,0,0,12.7674754964312,0,0,3.43398720448515
456,5,1,0,0,0,0,NA,NA,30,321.199096679688,8,4,39,1,0,0,13.2249282012551,0,0,3.43398720448515
456,6,1,0,0,0,0,NA,NA,30,321.199096679688,8,4,36,1,0,1,13.427470528758,0,0,3.43398720448515
456,7,1,0,0,0,0,NA,NA,30,321.199096679688,8,4,31,1,0,1,13.3372092984032,0,0,3.43398720448515
456,24,1,0,0,0,0,NA,NA,30,759.864440917969,8,1,41,1,0,1,14.9723908899761,0,0,3.43398720448515
456,9,8,0,0,0,0,NA,NA,30,321.199096679688,8,3,30,1,0,0,13.163343719387,0,0,3.43398720448515
456,10,3,0,0,0,0,NA,NA,30,321.199096679688,8,9,49,1,0,1,12.8267262472174,0,0,3.43398720448515
456,11,0,0,0,0,0,NA,NA,30,321.199096679688,8,5,40,1,0,0,12.9174406269779,0,0,3.43398720448515
456,12,5,0,0,0,0,NA,NA,30,321.199096679688,8,4,76,1,0,0,13.2096395526651,0,0,3.43398720448515
456,23,8,0,0,0,0,NA,NA,30,759.864440917969,8,7,54,1,0,1,13.1753294531627,0,0,3.43398720448515
458,3,0,0,0,0,0,NA,NA,60,247.593460083008,8,4,39,1,0,1,14.3901863722727,0,0,4.11087386417331
458,4,0,0,0,0,0,NA,NA,60,247.593460083008,8,5,35,1,0,0,12.3175912393685,0,0,4.11087386417331
458,5,0,0,0,0,0,NA,NA,60,247.593460083008,8,6,47,1,0,1,14.3778360997697,0,0,4.11087386417331
458,6,1,0,0,0,0,NA,NA,60,247.593460083008,8,8,39,1,0,1,13.0604733459197,0,0,4.11087386417331
458,7,0,0,0,0,0,NA,NA,60,247.593460083008,8,4,62,2,0,0,13.6821812877688,0,0,4.11087386417331
458,11,5,0,0,0,0,NA,NA,60,247.593460083008,8,8,59,1,0,0,12.7436320594606,0,0,4.11087386417331
458,12,7,0,0,0,0,NA,NA,60,247.593460083008,8,5,55,2,0,0,12.7877666559046,0,0,4.11087386417331
458,17,6,0,0,0,0,NA,NA,60,296.536590576172,8,4,29,2,0,0,12.8511203569297,0,0,4.11087386417331
458,22,0,0,0,0,0,NA,NA,60,296.536590576172,8,4,62,1,0,0,13.1275522046262,0,0,4.11087386417331
458,23,1,0,0,0,0,NA,NA,60,296.536590576172,8,5,53,1,0,1,13.0023435764275,0,0,4.11087386417331
458,24,5,0,0,0,0,NA,NA,60,296.536590576172,8,5,60,1,0,0,13.2690550579332,0,0,4.11087386417331
458,26,4,0,0,0,0,NA,NA,60,296.536590576172,8,2,35,1,0,1,14.0622070482973,0,0,4.11087386417331
460,3,0,0,0,0,0,NA,NA,Inf,276.532440185547,8,6,51,1,0,1,12.8182693627811,0,0,Inf
460,5,6,0,0,0,0,NA,NA,Inf,276.532440185547,8,5,70,1,0,1,13.5054736340613,0,0,Inf
460,6,2,0,0,0,0,NA,NA,Inf,276.532440185547,8,3,38,1,0,1,13.3087480228296,0,0,Inf
460,7,6,0,0,0,0,NA,NA,Inf,276.532440185547,8,7,47,1,0,0,12.5341348398909,0,0,Inf
460,9,4,0,0,0,0,NA,NA,Inf,276.532440185547,8,4,33,1,0,0,13.2465107840846,0,0,Inf
460,10,7,0,0,0,0,NA,NA,Inf,276.532440185547,8,9,43,1,0,0,12.2500695696233,0,0,Inf
460,11,2,0,0,0,0,NA,NA,Inf,276.532440185547,8,4,58,1,0,1,13.4055441780655,0,0,Inf
460,17,6,0,0,0,0,NA,NA,Inf,348.328430175781,8,15,61,1,0,0,13.2884405812286,0,0,Inf
460,18,6,0,0,0,0,NA,NA,Inf,348.328430175781,8,4,68,1,0,0,12.6520483996947,0,0,Inf
460,19,1,0,0,0,0,NA,NA,Inf,348.328430175781,8,3,62,2,0,0,12.7073214955369,0,0,Inf
460,20,0,0,0,0,0,NA,NA,Inf,348.328430175781,8,5,62,1,0,0,12.6786086125753,0,0,Inf
460,25,7,0,0,0,0,NA,NA,Inf,348.328430175781,8,3,30,2,0,0,13.3386116105583,0,0,Inf
462,1,1,0,0,0,0,NA,NA,30,250.387664794922,8,5,57,1,0,1,12.9740343231499,0,0,3.43398720448515
462,2,0,0,0,0,0,NA,NA,30,250.387664794922,8,5,40,1,0,0,12.8116908719987,0,0,3.43398720448515
462,3,1,0,0,0,0,NA,NA,30,250.387664794922,8,3,60,2,0,0,13.4831398236711,0,0,3.43398720448515
462,4,5,0,0,0,0,NA,NA,30,250.387664794922,8,9,54,1,0,0,11.9219231802345,0,0,3.43398720448515
462,7,1,0,0,0,0,NA,NA,30,250.387664794922,8,6,39,1,0,0,12.7929454381171,0,0,3.43398720448515
462,8,1,0,0,0,0,NA,NA,30,250.387664794922,8,5,52,1,0,0,13.3769284610202,0,0,3.43398720448515
462,9,1,0,0,0,0,NA,NA,30,250.387664794922,8,12,64,1,0,0,13.1520369182088,0,0,3.43398720448515
462,11,0,0,0,0,0,NA,NA,30,250.387664794922,8,4,60,1,0,1,14.4625242017682,0,0,3.43398720448515
462,12,5,0,0,0,0,NA,NA,30,250.387664794922,8,6,54,2,0,1,13.3508134243334,0,0,3.43398720448515
462,18,1,0,0,0,0,NA,NA,30,483.19873046875,8,3,48,2,0,1,14.1474401710481,0,0,3.43398720448515
462,20,3,0,0,0,0,NA,NA,30,483.19873046875,8,8,75,1,0,0,13.6779745145619,0,0,3.43398720448515
462,23,5,0,0,0,0,NA,NA,30,483.19873046875,8,7,42,2,0,0,12.7793858899462,0,0,3.43398720448515
464,1,1,0,0,0,0,NA,NA,25,306.653015136719,8,5,40,1,0,0,12.8648479321398,0,0,3.25809653802148
464,3,2,0,0,0,0,NA,NA,25,306.653015136719,8,10,67,1,0,0,12.7658886812718,0,0,3.25809653802148
464,5,3,0,0,0,0,NA,NA,25,306.653015136719,8,7,63,2,0,0,12.4287178226766,0,0,3.25809653802148
464,6,0,0,0,0,0,NA,NA,25,306.653015136719,8,5,33,1,0,0,12.7321337735864,0,0,3.25809653802148
464,23,1,0,0,0,0,NA,NA,25,444.382446289062,8,4,39,1,0,1,13.4784231446607,0,0,3.25809653802148
464,9,0,0,0,0,0,NA,NA,25,306.653015136719,8,9,54,1,0,0,13.4777767884449,0,0,3.25809653802148
464,11,8,0,0,0,0,NA,NA,25,306.653015136719,8,14,50,1,0,0,11.9899889777693,0,0,3.25809653802148
464,14,5,0,0,0,0,NA,NA,25,306.653015136719,8,7,46,1,0,1,12.8854514917098,0,0,3.25809653802148
464,20,1,0,0,0,0,NA,NA,25,444.382446289062,8,6,43,1,0,1,12.8961489438792,0,0,3.25809653802148
464,22,4,0,0,0,0,NA,NA,25,444.382446289062,8,4,44,1,0,0,13.5170565088675,0,0,3.25809653802148
464,24,3,0,0,0,0,NA,NA,25,444.382446289062,8,4,28,1,0,1,13.1079194391533,0,0,3.25809653802148
464,27,0,0,0,0,0,NA,NA,25,444.382446289062,8,14,54,1,0,0,13.2984604983612,0,0,3.25809653802148
466,1,0,0,0,0,0,NA,NA,Inf,363.798553466797,8,13,53,1,0,0,12.9327626415527,0,0,Inf
466,3,1,0,0,0,0,NA,NA,Inf,363.798553466797,8,4,68,1,0,0,14.4221365595497,0,0,Inf
466,4,0,0,0,0,0,NA,NA,Inf,363.798553466797,8,4,65,1,0,0,12.8241134951652,0,0,Inf
466,6,1,0,0,0,0,NA,NA,Inf,363.798553466797,8,4,63,1,0,0,13.3817660491438,0,0,Inf
466,7,0,0,0,0,0,NA,NA,Inf,363.798553466797,8,11,56,1,0,1,12.864780171689,0,0,Inf
466,8,1,0,0,0,0,NA,NA,Inf,363.798553466797,8,4,38,1,0,1,13.5088172449872,0,0,Inf
466,9,1,0,0,0,0,NA,NA,Inf,363.798553466797,8,6,48,1,0,0,13.3460054044589,0,0,Inf
466,10,8,0,0,0,0,NA,NA,Inf,363.798553466797,8,5,47,1,0,0,12.7143218281202,0,0,Inf
466,11,7,0,0,0,0,NA,NA,Inf,363.798553466797,8,8,35,1,0,0,12.1062420374051,0,0,Inf
466,12,0,0,0,0,0,NA,NA,Inf,363.798553466797,8,9,40,1,0,1,12.8682181067818,0,0,Inf
466,13,6,0,0,0,0,NA,NA,Inf,363.798553466797,8,12,34,1,0,0,12.5254623021701,0,0,Inf
466,18,1,0,0,0,0,NA,NA,Inf,1357.15222167969,8,4,46,2,0,0,13.1424570775308,0,0,Inf
468,6,0,0,0,0,0,NA,NA,Inf,373.93115234375,8,4,71,2,0,0,13.0169906394496,0,0,Inf
468,7,1,0,0,0,0,NA,NA,Inf,373.93115234375,8,6,49,1,0,1,13.7882746937369,0,0,Inf
468,8,1,0,0,0,0,NA,NA,Inf,373.93115234375,8,6,43,1,0,1,13.3217214845265,0,0,Inf
468,9,1,0,0,0,0,NA,NA,Inf,373.93115234375,8,5,44,1,0,1,14.4393047129038,0,0,Inf
468,12,1,0,0,0,0,NA,NA,Inf,373.93115234375,8,2,29,1,0,1,13.6988837598576,0,0,Inf
468,17,1,0,0,0,0,NA,NA,Inf,366.117858886719,8,5,60,1,0,1,14.5639588035593,0,0,Inf
468,19,3,0,0,0,0,NA,NA,Inf,366.117858886719,8,2,60,2,0,0,12.9631261161617,0,0,Inf
468,21,5,0,0,0,0,NA,NA,Inf,366.117858886719,8,9,82,1,0,0,12.4450047121859,0,0,Inf
468,22,2,0,0,0,0,NA,NA,Inf,366.117858886719,8,5,26,1,0,1,13.2090888593632,0,0,Inf
468,24,1,0,0,0,0,NA,NA,Inf,366.117858886719,8,4,26,1,0,1,13.656456501209,0,0,Inf
468,26,4,0,0,0,0,NA,NA,Inf,366.117858886719,8,10,64,1,0,0,12.3862882102371,0,0,Inf
468,27,5,0,0,0,0,NA,NA,Inf,366.117858886719,8,4,51,1,0,0,13.0936628673496,0,0,Inf
470,3,0,0,0,0,0,NA,NA,60,283.556396484375,8,2,35,1,0,1,13.8632120344902,0,0,4.11087386417331
470,9,1,0,0,0,0,NA,NA,60,283.556396484375,8,3,64,1,0,1,14.7778629731824,0,0,4.11087386417331
470,10,4,0,0,0,0,NA,NA,60,283.556396484375,8,7,50,1,0,0,12.9089808599436,0,0,4.11087386417331
470,18,3,0,0,0,0,NA,NA,60,180.454193115234,8,4,41,1,0,1,13.5965554883262,0,0,4.11087386417331
470,19,0,0,0,0,0,NA,NA,60,180.454193115234,8,3,42,1,0,1,13.8339345392862,0,0,4.11087386417331
470,20,0,0,0,0,0,NA,NA,60,180.454193115234,8,7,69,1,0,1,14.4162288039435,0,0,4.11087386417331
470,22,0,0,0,0,0,NA,NA,60,180.454193115234,8,5,56,1,0,1,13.2231541928683,0,0,4.11087386417331
470,23,1,0,0,0,0,NA,NA,60,180.454193115234,8,1,36,1,0,1,15.0779921473018,0,0,4.11087386417331
470,24,0,0,0,0,0,NA,NA,60,180.454193115234,8,6,59,1,0,0,13.7107336913946,0,0,4.11087386417331
470,26,0,0,0,0,0,NA,NA,60,180.454193115234,8,7,62,2,0,0,13.4958576550015,0,0,4.11087386417331
470,27,0,0,0,0,0,NA,NA,60,180.454193115234,8,4,60,1,0,0,14.118257582041,0,0,4.11087386417331
472,1,0,0,0,0,0,NA,NA,60,103.091728210449,8,1,36,1,0,1,14.8696211737251,0,0,4.11087386417331
472,2,0,0,0,0,0,NA,NA,60,103.091728210449,8,5,53,1,0,1,13.9663366101939,0,0,4.11087386417331
472,3,0,0,0,0,0,NA,NA,60,103.091728210449,8,1,80,2,0,0,14.5279598116425,0,0,4.11087386417331
472,6,1,0,0,0,0,NA,NA,60,103.091728210449,8,2,43,1,0,1,14.3549901815576,0,0,4.11087386417331
472,7,0,0,0,0,0,NA,NA,60,103.091728210449,8,7,58,1,0,1,13.7787467242096,0,0,4.11087386417331
